id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
VA7Y_Psp5l4,End Game - Behind The Scenes,2018-02-09T16:01:53Z,PT5M2S,hd,false,False,2046323,90547,3665,"Watch the official End Game music video: http://taylor.lk/EndGameVideo

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/VA7Y_Psp5l4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
T62maKYX9tU,Taylor Swift - ...Ready For It? (Audio),2017-09-03T12:07:45Z,PT3M29S,hd,false,False,56654755,551926,43337,"Official audio for ‘...Ready For It?’ performed by Taylor Swift.

'Lover' out now: https://TaylorSwift.lnk.to/LoverYD

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/T62maKYX9tU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
sViZJopFdYg,Taylor Swift - willow (dancing witch version) - [yule log],2020-12-17T20:45:06Z,PT3M5S,hd,false,False,445957,26766,1543,"Official video by Taylor Swift performing willow (dancing witch version) - [yule log]
Listen to the album here: https://taylor.lnk.to/evermorealbum 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe  
 
►Exclusive Merch: http://taylorswift.lnk.to/store 

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift   
Facebook: http://facebook.com/taylorswift    
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://twitter.com/taylorswift13   
Snapchat: http://snapchat.com/add/taylorswift 
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #willow #evermore

Music video by Taylor Swift performing willow (dancing witch version) - [yule log]. © 2020 Taylor Swift",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/sViZJopFdYg"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
YszERgNNKnc,"""I Almost Do"" Song Preview from RED - Now Available",2012-10-26T15:31:35Z,PT1M7S,sd,false,False,199379,1965,161,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/YszERgNNKnc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
weQBrpLffrA,Taylor Swift Billboard Woman of the Year,2012-06-04T17:04:19Z,PT5M27S,sd,false,False,967669,36241,2041,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/weQBrpLffrA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
OZJdxFEdjSU,VH1 StoryTellers - Taylor Swift - Nov 11 @ 11/10c,2012-11-07T17:26:22Z,PT16S,sd,false,False,195151,3672,264,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/OZJdxFEdjSU"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
7XLW5CvDQ7E,Taylor Swift - willow (moonlit witch version),2020-12-16T01:02:30Z,PT3M29S,hd,false,False,1481614,87961,3197,"Official video by Taylor Swift performing willow (moonlit witch version)
Listen to the album here: https://taylor.lnk.to/evermorealbum 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe  
 
►Exclusive Merch: http://taylorswift.lnk.to/store 

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift   
Facebook: http://facebook.com/taylorswift    
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://twitter.com/taylorswift13   
Snapchat: http://snapchat.com/add/taylorswift 
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #willow #evermore

Music video by Taylor Swift performing willow (moonlit witch version). © 2020 Taylor Swift",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/7XLW5CvDQ7E"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
mxBSpHji2oo,A Hug From Taylor Swift - Challenge #1,2010-03-25T16:19:23Z,PT3M16S,hd,false,False,851252,10738,1042,"Challenge #1 has been extended to the guys from A Hug From Taylor Swift

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/mxBSpHji2oo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
MHDjff07l0I,Thanksgiving break and The Academy Is...,2009-03-06T00:20:07Z,PT5M23S,sd,false,False,625789,6856,730,"This pretty much covers Thanksgiving, Christmas decorating, leaving for LA, the Grammy Nominee show, Leno, and my cat. Hope you like it. All put to the musical brilliance of William Beckett/TAI.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/MHDjff07l0I"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
JggOSZFlk0U,Taylor Swift's The 1989 World Tour,2014-11-03T13:39:39Z,PT15S,hd,false,False,709680,10383,1045,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/JggOSZFlk0U"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
O0Mnebw_TJc,Speak Now World Tour Live CD/DVD - Available Now!,2011-11-22T17:54:03Z,PT1M28S,hd,false,False,239749,5172,761,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/O0Mnebw_TJc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
M0Ku_op-LXI,Taylor Swift - All Too Well: The Short Film (Behind The Scenes),2022-12-08T14:00:09Z,PT6M57S,hd,false,False,4732089,337256,7059,"Behind the scenes of “All Too Well (10 Minute Version): The Short Film” from the album Red (Taylor’s Version). 

Watch All Too Well: The Short Film:  taylor.lnk.to/ATWshortfilm
Stream/download “All Too Well (10 Minute Version) (Taylor’s Version) (From the Vault)”: taylor.lnk.to/atw-collection   
Stream/download Red (Taylor’s Version):  taylor.lnk.to/redtaylorsversion

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift  
TikTok: http:/tiktok.com/@taylorswift 
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation  
TikTok: http:/tiktok.com/@taylornation
Tumblr: http://taylornation.tumblr.com  
Twitter: http://twitter.com/taylornation13

#TaylorSwift #BTS #AllTooWell #RedTaylorsVersion",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/M0Ku_op-LXI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
GZeza5xTeuM,Taylor Swift - …Ready for It? (BloodPop® Remix) (Audio),2017-12-06T20:03:12Z,PT3M10S,hd,false,False,3609430,43573,2112,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GZeza5xTeuM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
yJ_GML26Xk4,We’re the problem,2022-10-26T18:32:03Z,PT10S,hd,false,False,1509773,142979,1100,,True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/yJ_GML26Xk4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
VhFFAQuAUqo,Fairytale Adventures in Australia and Japan.,2010-03-01T01:21:07Z,PT5M47S,sd,false,False,869547,13076,1762,"Fairytale Adventures in Australia and Japan.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/VhFFAQuAUqo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
ZZtamrXjB_w,Taylor Swift - Lavender Haze (Tensnake Remix),2023-03-03T05:00:16Z,PT3M38S,hd,false,False,190797,13640,759,"Listen to “Lavender Haze (Tensnake)” by Taylor Swift.

Buy/Download/Stream ""Lavender Haze (Tensnake Remix)"" https://taylor.lnk.to/LHRemix
Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnights

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation  
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com  

#TaylorSwift #LavenderHaze #TSMidnights",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ZZtamrXjB_w"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
GVKuFZhB1e8,Taylor Swift In Band Hero,2009-10-01T18:26:46Z,PT2M3S,hd,false,False,629118,6419,1811,"Game footage from the new video game Band Hero featuring Taylor Swift!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/GVKuFZhB1e8"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
J1LMp-jEH_k,Surprising Gena,2014-04-16T22:44:24Z,PT4M31S,sd,false,False,3396799,54596,3564,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",True,"{'embedHtml': '<iframe width=""480"" height=""360"" src=""//www.youtube.com/embed/J1LMp-jEH_k"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
